YEAR,QUARTER,MONTH,WEEK,DAY,DAY_OF_WEEK,IS_WEEKEND,SEASON,HOUR,TIME_OF_DAY,PART,CRIME_TYPE,CRIME_CATEGORY,SEVERITY,ARREST,QUALITY_OF_LIFE,ADDRESS,LAT,LON,DATEEND
2024,3,9,1,1,Tuesday,False,Fall,20.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1300 BUTTERNUT ST,43.0686,-76.1431,2024-09-01
2024,2,5,1,1,Thursday,False,Spring,17.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 GRAVES ST,43.061194,-76.142306,2024-05-01
2024,3,9,1,1,Sunday,True,Fall,0.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,900 BUTTERNUT ST,43.063038,-76.143708,2024-09-01
2024,3,9,1,1,Sunday,True,Fall,3.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,400 ELLIS ST,43.04709,-76.113828,2024-09-01
2024,2,5,1,1,Thursday,False,Spring,21.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1400 S  SALINA ST,43.032968,-76.148895,2024-05-01
2024,2,5,1,1,Friday,False,Spring,11.0,Morning (6-11),Part2,OTHER,Quality of Life,1,False,True,300 JAMESVILLE AVE,43.024067,-76.135444,2024-05-01
2024,2,5,1,1,Friday,False,Spring,11.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 STEUBEN ST,43.065393,-76.152006,2024-05-01
2024,2,5,1,1,Friday,False,Spring,12.0,Afternoon (12-17),Part2,DRUG OFFENSE,Quality of Life,2,False,False,200 MAGNOLIA ST,43.044454,-76.174617,2024-05-01
2024,2,5,1,1,Friday,False,Spring,14.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,True,1800 GRANT BLVD,43.072298,-76.140179,2024-05-01
2024,3,9,1,1,Sunday,True,Fall,13.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,600 W  NEWELL ST,43.016832,-76.154665,2024-09-01
2024,2,5,1,1,Wednesday,False,Spring,12.0,Afternoon (12-17),Part2,OTHER,Quality of Life,1,False,False,100 BERGER AVE,43.01672,-76.154279,2024-05-01
2024,2,5,1,1,Friday,False,Spring,17.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 ELK ST,43.02482,-76.14488,2024-05-01
2024,2,5,1,1,Friday,False,Spring,16.0,Afternoon (12-17),Part2,FRAUD,Property,2,False,False,300 FURMAN ST,43.030565,-76.15351,2024-05-01
2024,2,5,1,1,Friday,False,Spring,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 JOSEPHINE ST,43.060524,-76.145859,2024-05-01
2024,2,5,1,1,Friday,False,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,300 PALMER AVE,43.031659,-76.162413,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,2.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,900 EMERSON AVE,43.058363,-76.192826,2024-05-01
2024,3,9,1,1,Sunday,True,Fall,17.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 CATHERINE ST,43.055982,-76.143735,2024-09-01
2024,2,5,1,1,Saturday,True,Spring,2.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,300 ELM ST,43.052127,-76.130017,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,2.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,1700 PARK ST,43.069839,-76.161286,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,7.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 FOBES AVE,43.073593,-76.111567,2024-05-01
2024,3,9,1,1,Sunday,True,Fall,11.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1100 W  GENESEE ST,43.046343,-76.134051,2024-09-01
2024,2,5,1,1,Saturday,True,Spring,14.0,Afternoon (12-17),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,200 HOPE AVE,43.021522,-76.151692,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,15.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,True,800 PARK AVE,43.052137,-76.173908,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,17.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 MURRAY AVE,43.075841,-76.157115,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,15.0,Afternoon (12-17),Part2,FRAUD,Property,2,False,False,300 ELM ST,43.052127,-76.130017,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 BISHOP AVE,43.023084,-76.15816,2024-05-01
2024,3,9,1,1,Sunday,True,Fall,20.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-09-01
2024,2,5,1,1,Saturday,True,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 PATTISON ST,43.060187,-76.128319,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,17.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,2000 E  GENESEE ST,43.045486,-76.119629,2024-05-01
2024,3,9,1,1,Sunday,True,Fall,21.0,Evening (18-23),Part2,OTHER,Quality of Life,1,False,False,100 E  ONONDAGA ST,43.044687,-76.15102,2024-09-01
2024,2,5,1,1,Saturday,True,Spring,23.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 CARBON ST,43.064403,-76.144054,2024-05-01
2024,2,5,1,1,Saturday,True,Spring,0.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,700 E  LAUREL ST,43.059056,-76.14528,2024-05-01
2024,3,9,1,1,Monday,False,Fall,0.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,400 DURSTON AVE,43.068528,-76.127044,2024-09-01
2024,2,5,1,1,Sunday,True,Spring,0.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 REED AVE,43.032558,-76.181835,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,0.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 FENWAY DR,43.050575,-76.110846,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,0.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 NICHOLS AVE,43.068918,-76.103975,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 APPLE ST,43.051227,-76.175468,2024-05-01
2024,4,10,1,1,Monday,False,Fall,9.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 S  COLLINGWOOD AVE,43.066152,-76.10756,2024-10-01
2024,2,5,1,1,Sunday,True,Spring,2.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 WIMAN AVE,43.016819,-76.153343,2024-05-01
2024,4,10,1,1,Monday,False,Fall,12.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,1300 BUTTERNUT ST,43.0686,-76.1431,2024-10-01
2024,4,10,1,1,Monday,False,Fall,12.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,900 N  ALVORD ST,43.066953,-76.157546,2024-10-01
2024,2,5,1,1,Sunday,True,Spring,2.0,Night (0-5),Part2,FRAUD,Property,2,False,False,300 S  CLINTON ST,43.048644,-76.153642,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,0.0,Night (0-5),Part2,OTHER,Quality of Life,1,False,False,3900 S  SALINA ST,43.010671,-76.142256,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,2000 SOUTH AVE,43.018492,-76.161394,2024-05-01
2024,4,10,1,1,Monday,False,Fall,13.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,700 E  BRIGHTON AVE,43.005735,-76.136044,2024-10-01
2024,2,5,1,1,Sunday,True,Spring,10.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 GRAND AVE,43.040987,-76.172139,2024-05-01
2024,4,10,1,1,Monday,False,Fall,13.0,Afternoon (12-17),Part2,SEX OFFENSES,Violent,3,False,False,100 W  GENESEE ST,43.042275,-76.092687,2024-10-01
2024,2,5,1,1,Sunday,True,Spring,11.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 W  GLEN AVE,43.005662,-76.143265,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,14.0,Afternoon (12-17),Part2,OTHER,Quality of Life,1,False,False,900 LODI ST,43.057016,-76.141524,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,19.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1400 LODI ST,43.059959,-76.146995,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,15.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,1000 TALLMAN ST,43.035677,-76.162782,2024-05-01
2024,4,10,1,1,Monday,False,Fall,14.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1000 W  GENESEE ST,43.053984,-76.171252,2024-10-01
2024,2,5,1,1,Sunday,True,Spring,23.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,100 HIXSON AVE,43.065452,-76.121649,2024-05-01
2024,2,5,1,1,Sunday,True,Spring,23.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,100 MERZ AVE,43.063197,-76.138444,2024-05-01
2024,2,5,1,1,Monday,False,Spring,0.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,300 ELM ST,43.052127,-76.130017,2024-05-01
2024,4,10,1,1,Monday,False,Fall,17.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,900 KIRKPATRICK ST,43.071885,-76.151115,2024-10-01
2024,2,5,1,1,Monday,False,Spring,1.0,Night (0-5),Part2,KIDNAPPING,Violent,5,False,False,600 POND ST,43.067039,-76.150585,2024-05-01
2024,2,5,1,1,Monday,False,Spring,4.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,400 TURTLE ST,43.069163,-76.159622,2024-05-01
2024,2,5,1,1,Monday,False,Spring,9.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,True,700 E  LAUREL ST,43.059056,-76.14528,2024-05-01
2024,2,4,1,1,Friday,False,Spring,21.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,True,300 SALINA ST,43.053384,-76.152062,2024-04-01
2024,4,10,1,1,Tuesday,False,Fall,18.0,Evening (18-23),Part2,FRAUD,Property,2,False,False,100 HOPPER RD,43.003044,-76.159166,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,16.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,True,900 N  ALVORD ST,43.066953,-76.157546,2024-10-01
2024,2,5,1,1,Monday,False,Spring,14.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,400 MIDLAND AVE,43.036292,-76.155954,2024-05-01
2024,4,10,1,1,Tuesday,False,Fall,19.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 HERKIMER ST,43.054767,-76.188919,2024-10-01
2024,2,5,1,1,Monday,False,Spring,14.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,1100 VALLEY DR,43.00657,-76.155093,2024-05-01
2024,4,10,1,1,Tuesday,False,Fall,21.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 S  GEDDES ST,43.045785,-76.171329,2024-10-01
2024,2,5,1,1,Monday,False,Spring,17.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,300 W  SENECA TPKE,43.001806,-76.150764,2024-05-01
2024,4,10,1,1,Wednesday,False,Fall,11.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1000 W  GENESEE ST,43.053984,-76.171252,2024-10-01
2024,2,5,1,1,Monday,False,Spring,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,700 N  TOWNSEND ST,43.057464,-76.14898,2024-05-01
2024,4,10,1,1,Wednesday,False,Fall,17.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,400 S  SALINA ST,43.046622,-76.152802,2024-10-01
2024,2,5,1,1,Monday,False,Spring,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 LAWRENCE ST,43.068849,-76.149431,2024-05-01
2024,4,10,1,1,Wednesday,False,Fall,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,400 WILKINSON ST,43.051077,-76.166406,2024-10-01
2024,4,10,1,1,Wednesday,False,Fall,20.0,Evening (18-23),Part2,OTHER,Quality of Life,1,False,False,300 W  ONONDAGA ST,43.031592,-76.16511,2024-10-01
2024,2,5,1,1,Monday,False,Spring,21.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 ERIE BLVD W,43.050999,-76.155534,2024-05-01
2024,2,6,1,1,Friday,False,Summer,15.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 GERE AVE,43.058148,-76.196356,2024-06-01
2024,2,5,1,1,Tuesday,False,Spring,7.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,True,900 WILLIS AVE,43.054673,-76.193628,2024-05-01
2024,2,5,1,1,Monday,False,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,200 APPLE ST,43.051227,-76.175468,2024-05-01
2024,4,10,1,1,Thursday,False,Fall,9.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,16.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,True,600 W  BRIGHTON AVE,43.019361,-76.155781,2024-10-01
2024,3,9,1,1,Sunday,True,Fall,4.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,800 FIRST NORTH ST,43.070175,-76.150449,2024-09-01
2024,4,10,1,1,Thursday,False,Fall,18.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1 DESTINY USA DR,43.067961,-76.173723,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,21.0,Evening (18-23),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,600 HIGHLAND ST,43.061463,-76.141228,2024-10-01
2024,4,10,1,1,Friday,False,Fall,0.0,Night (0-5),Part2,OTHER,Quality of Life,1,False,False,500 N  SALINA ST,43.058106,-76.151722,2024-10-01
2024,4,10,1,1,Friday,False,Fall,6.0,Morning (6-11),Part2,OTHER,Quality of Life,1,False,True,200 E  ONONDAGA ST,43.033005,-76.165033,2024-10-01
2024,4,10,1,1,Friday,False,Fall,9.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 DAVIS ST,43.039476,-76.166928,2024-10-01
2024,3,9,1,1,Monday,False,Fall,10.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,True,300 OTISCO ST,43.0461,-76.161686,2024-09-01
2024,3,9,1,1,Monday,False,Fall,17.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 MARKLAND AVE,43.031583,-76.179775,2024-09-01
2024,3,9,1,1,Monday,False,Fall,18.0,Evening (18-23),Part2,OTHER,Quality of Life,1,False,False,1800 E  FAYETTE ST,43.052661,-76.183227,2024-09-01
2024,3,9,1,1,Monday,False,Fall,20.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 FRISBIE CT,43.041456,-76.14113,2024-09-01
2024,3,9,1,1,Monday,False,Fall,22.0,Evening (18-23),Part2,OTHER,Quality of Life,1,False,False,300 CROSSETT ST,43.028199,-76.169236,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,8.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,12.0,Afternoon (12-17),Part2,SEX OFFENSES,Violent,3,False,False,400 S  SALINA ST,43.046622,-76.152802,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,14.0,Afternoon (12-17),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,1900 E  FAYETTE ST,43.05402,-76.184604,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,16.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,2000 E  FAYETTE ST,43.048089,-76.114575,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,19.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,400 ELLIS ST,43.04709,-76.113828,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,20.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1200 BUTTERNUT ST,43.066539,-76.1432,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,19.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1000 S  MCBRIDE ST,43.041555,-76.144235,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,22.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 ACADEMY PL,42.999777,-76.1526,2024-09-01
2024,3,9,1,1,Tuesday,False,Fall,21.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1200 W  ONONDAGA ST,43.034166,-76.172661,2024-09-01
2024,3,9,1,1,Wednesday,False,Fall,13.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,700 COURT ST,43.072155,-76.155098,2024-09-01
2024,3,9,1,1,Wednesday,False,Fall,13.0,Afternoon (12-17),Part2,DRUG OFFENSE,Quality of Life,2,False,True,100 TOWERS LN,43.037271,-76.147087,2024-09-01
2024,3,9,1,1,Thursday,False,Fall,9.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-09-01
2024,3,9,1,1,Thursday,False,Fall,10.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,500 S  CLINTON ST,43.046721,-76.154175,2024-09-01
2024,3,9,1,1,Thursday,False,Fall,11.0,Morning (6-11),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,100 LIGHT CT,43.04142,-76.141881,2024-09-01
2024,3,9,1,1,Thursday,False,Fall,13.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,1600 W  GENESEE ST,43.05267,-76.185958,2024-09-01
2024,3,9,1,1,Thursday,False,Fall,16.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,600 ALLEN ST,43.04142,-76.116816,2024-09-01
2024,3,9,1,1,Friday,False,Fall,0.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,700 S  SALINA ST,43.040385,-76.151016,2024-09-01
2024,3,9,1,1,Friday,False,Fall,8.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,300 COOLIDGE AVE,43.031529,-76.16367,2024-09-01
2024,3,9,1,1,Friday,False,Fall,13.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,1000 W  GENESEE ST,43.053984,-76.171252,2024-09-01
2024,3,9,1,1,Friday,False,Fall,14.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-09-01
2024,3,9,1,1,Saturday,True,Fall,0.0,Night (0-5),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,300 GIFFORD ST,43.043706,-76.158454,2024-09-01
2024,3,9,1,1,Saturday,True,Fall,3.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,900 N  SALINA ST,43.063263,-76.154936,2024-09-01
2024,3,9,1,1,Saturday,True,Fall,10.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 RENWICK AVE,43.041438,-76.140329,2024-09-01
2024,3,9,1,1,Saturday,True,Fall,9.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,700 E  GENESEE ST,43.04718,-76.141071,2024-09-01
2024,3,9,1,1,Saturday,True,Fall,14.0,Afternoon (12-17),Part2,DRUG OFFENSE,Quality of Life,2,False,False,500 CATHERINE ST,43.055982,-76.143735,2024-09-01
2024,3,9,1,1,Saturday,True,Fall,17.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,600 JAMES ST,43.054263,-76.144212,2024-09-01
2024,3,9,1,1,Saturday,True,Fall,23.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1200 BUTTERNUT ST,43.066539,-76.1432,2024-09-01
2024,3,9,1,1,Sunday,True,Fall,1.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,600 BURNET AVE,43.052067,-76.136283,2024-09-01
2024,3,9,1,1,Sunday,True,Fall,2.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,100 FRISBIE CT,43.041456,-76.14113,2024-09-01
2024,3,9,1,1,Sunday,True,Fall,4.0,Night (0-5),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,200 SABINE ST,43.039233,-76.167148,2024-09-01
2024,2,5,1,1,Saturday,True,Spring,19.0,Evening (18-23),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,1100 ONONDAGA CREEK BLVD,43.013099,-76.154504,2024-05-01
2024,2,5,1,1,Monday,False,Spring,15.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,True,400 WOLF ST,43.072195,-76.163415,2024-05-01
2024,3,9,1,1,Sunday,True,Fall,11.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,1200 E  FAYETTE ST,43.048143,-76.131724,2024-09-01
2024,2,5,1,1,Monday,False,Spring,21.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1000 CALEB AVE,43.060291,-76.103119,2024-05-01
2024,2,5,1,1,Monday,False,Spring,21.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,300 LYDELL ST,43.03569,-76.178509,2024-05-01
2024,2,5,1,1,Monday,False,Spring,21.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,0 CENTENNIAL DR,43.027215,-76.160409,2024-05-01
2024,2,5,1,1,Tuesday,False,Spring,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 RIDGEWAY AVE,43.049249,-76.108212,2024-05-01
2024,2,5,1,1,Tuesday,False,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 HURLBURT RD,43.042519,-76.100975,2024-05-01
2024,2,5,1,1,Tuesday,False,Spring,8.0,Morning (6-11),Part2,OTHER,Quality of Life,1,False,False,200 TENNYSON AVE,43.047367,-76.181263,2024-05-01
2024,3,9,1,1,Sunday,True,Fall,18.0,Evening (18-23),Part2,SEX OFFENSES,Violent,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-09-01
2024,2,5,1,1,Tuesday,False,Spring,8.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,True,900 SALT SPRINGS RD,43.046777,-76.099865,2024-05-01
2024,3,9,1,1,Monday,False,Fall,3.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 W  BRIGHTON AVE,43.020477,-76.146368,2024-09-01
2024,3,9,1,1,Monday,False,Fall,9.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,500 ULSTER ST,43.047855,-76.186773,2024-09-01
2024,3,9,1,1,Monday,False,Fall,12.0,Afternoon (12-17),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,1100 S  TOWNSEND ST,43.062426,-76.152852,2024-09-01
2024,3,9,1,1,Monday,False,Fall,16.0,Afternoon (12-17),Part2,DRUG OFFENSE,Quality of Life,2,False,False,1400 HIGHLAND ST,43.071444,-76.141692,2024-09-01
2024,3,9,1,1,Monday,False,Fall,23.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 W  FAYETTE ST,43.048917,-76.099968,2024-09-01
2024,4,10,1,1,Tuesday,False,Fall,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 W  FAYETTE ST,43.048917,-76.099968,2024-10-01
2024,4,10,1,1,Tuesday,False,Fall,3.0,Night (0-5),Part2,DUI,Quality of Life,1,False,False,700 W  ONONDAGA ST,43.037388,-76.162946,2024-10-01
2024,2,5,1,1,Tuesday,False,Spring,15.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  STATE ST,43.047474,-76.147558,2024-05-01
2024,4,10,1,1,Tuesday,False,Fall,9.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,700 OTISCO ST,43.044471,-76.168377,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,6.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,100 HERRIMAN ST,43.038585,-76.1774,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,19.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,1200 W  GENESEE ST,43.046703,-76.13186,2024-10-01
2024,4,10,1,1,Monday,False,Fall,8.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 LIGHT CT,43.04142,-76.141881,2024-10-01
2024,4,10,1,1,Monday,False,Fall,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 MARKLAND AVE,43.031583,-76.179775,2024-10-01
2024,4,10,1,1,Monday,False,Fall,21.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 NICHOLS AVE,43.066332,-76.103901,2024-10-01
2024,2,6,1,1,Thursday,False,Summer,15.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  STATE ST,43.047474,-76.147558,2024-06-01
2024,4,10,1,1,Tuesday,False,Fall,4.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 CHENEY ST,43.030161,-76.161447,2024-10-01
2024,4,10,1,1,Tuesday,False,Fall,8.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,3100 E  GENESEE ST,43.041159,-76.098213,2024-10-01
2024,4,10,1,1,Tuesday,False,Fall,11.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,1300 BUTTERNUT ST,43.0686,-76.1431,2024-10-01
2024,4,10,1,1,Tuesday,False,Fall,12.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 N  EDWARDS AVE,43.070877,-76.10643,2024-10-01
2024,4,10,1,1,Tuesday,False,Fall,17.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1100 BUTTERNUT ST,43.065108,-76.143172,2024-10-01
